Mach	Beta	AoA	Force_X	Force_Y	Force_Z	CM_X	CM_Y	CM_Z	Cl	Cd	CM_Z_coeff
1.5	0	0	861.2417619047619	0.2630205714285714	0.365129619047619	0.282848	-0.6952346190476191	0.3291888571428571	0.0004374206666666	1.432303333333333	0.0001731328095238
1.5	0	1	864.433380952381	806.2322654285715	0.4249480476190476	0.2951164166666666	-0.8054767976190476	1390.0093916428575	1.3122059226428575	1.5302340476190477	0.7310578257976191
1.5	0	2	867.625	1612.2015102857144	0.4847664761904761	0.3073848333333333	-0.9157189761904762	2779.6895944285725	2.6239744246190484	1.628164761904762	1.4619425187857145
1.5	0	3	870.816619047619	2418.170755142857	0.5445849047619047	0.3196532499999999	-1.0259611547619047	4169.369797214287	3.935742926595239	1.7260954761904763	2.192827211773809
1.5	0	4	874.0082380952381	3224.1400000000003	0.6044033333333333	0.3319216666666666	-1.1362033333333332	5559.050000000002	5.24751142857143	1.8240261904761907	2.923711904761905
1.5	0	5	894.1431547619047	4060.905476190476	0.6348739880952381	0.3222175476190476	-1.2287398809523808	6962.637500000001	6.585908571428573	2.1412596428571438	3.661910952380952
1.5	0	6	914.2780714285713	4897.670952380952	0.6653446428571428	0.3125134285714285	-1.3212764285714285	8366.224999999999	7.924305714285715	2.4584930952380954	4.400109999999999
1.5	0	8	954.5479047619044	6571.201904761904	0.7262859523809524	0.2931051904761905	-1.5063495238095237	11173.399999999996	10.6011	3.09296	5.876508095238093
1.5	0	9	957.389345238095	7276.576428571429	0.6898956309523809	0.27969975	-1.3742147142857142	12358.90833333333	11.687175000000002	3.524470357142857	6.500014761904761
1.5	0	10	960.2307857142856	7981.950952380954	0.6535053095238096	0.2662943095238095	-1.2420799047619049	13544.416666666664	12.773250000000004	3.9559807142857135	7.123521428571429
1.5	0	11	963.072226190476	8687.32547619048	0.6171149880952382	0.252888869047619	-1.1099450952380951	14729.925	13.859325000000004	4.387491071428571	7.747028095238097
1.5	0	12	965.9136666666666	9392.700000000004	0.5807246666666668	0.2394834285714285	-0.9778102857142856	15915.433333333332	14.945400000000005	4.819001428571428	8.370534761904764
1.5	0	13	962.2326309523808	10034.625000000002	0.4970216785714286	0.2440052738095237	-0.839552726190476	16991.875	15.880150000000004	5.365078214285714	8.936676071428572
1.5	0	14	958.5515952380952	10676.55	0.4133186904761905	0.248527119047619	-0.7012951666666666	18068.31666666667	16.8149	5.911155	9.50281738095238
1.5	0	16	951.1895238095236	11960.399999999996	0.2459127142857142	0.2575708095238095	-0.4247800476190476	20221.200000000004	18.6844	7.003308571428572	10.635099999999998
1.5	0	17	942.5391190476188	12550.249999999996	0.1547560714285714	0.2452339999999999	-0.1987421666666666	21218.250000000007	19.4776	7.646871547619048	11.159474999999995
1.5	0	19	925.2383095238092	13729.949999999992	-0.0275572142857142	0.2205603809523809	0.2533335952380952	23212.35000000001	21.063999999999997	8.9339975	12.208224999999995
1.5	0	21	902.570988095238	14888.265476190472	-0.0458973547619047	0.2230082499999999	0.2296420952380952	25189.88214285715	22.550017857142848	10.31612869047619	13.24828214285714
1.5	0	23	874.5371547619048	16025.196428571431	0.09973565	0.2525776071428571	-0.2698166666666666	27150.84642857144	23.935653571428563	11.79326511904762	14.279646428571423
1.5	0	24	860.5202380952383	16593.66190476191	0.1725521523809524	0.2673622857142857	-0.5195460476190477	28131.328571428578	24.62847142857142	12.531833333333337	14.795328571428566
1.5	0	25	843.2276666666668	17124.079761904766	0.4155744714285713	0.3657512470238095	-1.3229716785714285	29041.171428571437	25.18729166666666	13.34244047619048	15.273848809523804
1.5	0	26	825.9350952380953	17654.497619047623	0.6585967904761902	0.4641402083333333	-2.126397309523809	29951.01428571429	25.746111904761896	14.153047619047625	15.752369047619045
1.5	0	27	808.6425238095239	18184.915476190483	0.9016191095238092	0.5625291696428572	-2.92982294047619	30860.857142857145	26.304932142857133	14.963654761904763	16.230889285714284
1.5	0	28	791.3499523809525	18715.33333333334	1.144641428571428	0.660918130952381	-3.7332485714285712	31770.7	26.863752380952373	15.774261904761907	16.709409523809523
1.5	0	29	775.1283214285714	19143.48690476191	-0.0095333928571432	0.5092104553571429	-2.9405803571428564	32529.56547619048	27.190454761904757	16.587585714285716	17.10852738095238
1.5	0	30	758.9066904761904	19571.64047619048	-1.1637082142857145	0.3575027797619048	-2.147912142857141	33288.43095238095	27.517157142857137	17.400909523809524	17.507645238095236
1.5	0	31	742.6850595238094	19999.79404761905	-2.317883035714286	0.2057951041666667	-1.3552439285714266	34047.296428571426	27.84385952380952	18.214233333333333	17.90676309523809
1.5	0	32	726.4634285714284	20427.94761904762	-3.472057857142857	0.0540874285714286	-0.562575714285712	34806.1619047619	28.1705619047619	19.02755714285714	18.30588095238095
1.5	0	33	721.3210833333333	20740.571428571428	-2.505539619047619	0.7778899404761904	0.1242088785714303	35364.78571428571	28.24722976190476	19.80591904761905	18.59967976190476
1.5	0	34	716.178738095238	21053.195238095235	-1.5390213809523816	1.5016924523809525	0.8109934714285727	35923.40952380952	28.323897619047617	20.58428095238095	18.89347857142857
1.5	0	35	711.0363928571428	21365.819047619047	-0.5725031428571437	2.2254949642857142	1.497778064285715	36482.03333333333	28.40056547619048	21.362642857142852	19.18727738095238
1.5	0	36	705.8940476190477	21678.44285714285	0.3940150952380939	2.949297476190476	2.184562657142857	37040.65714285714	28.47723333333333	22.14100476190476	19.48107619047619
1.5	0	38	676.8026428571428	22406.77857142857	-13.515778166666664	6.415810166666667	25.303062280952386	38495.08333333333	28.62929761904762	23.848804761904763	20.246016666666662
1.5	0	39	662.2569404761904	22770.946428571428	-20.470674797619044	8.149066511904763	36.86231209285714	39222.29642857143	28.705329761904764	24.70270476190476	20.628486904761903
1.5	0	40	647.711238095238	23135.114285714284	-27.425571428571423	9.882322857142858	48.4215619047619	39949.50952380952	28.78136190476191	25.556604761904765	21.01095714285714
1.5	0	41	630.4639285714285	23397.447619047616	-24.86954880952381	7.248759797619049	47.98536071428571	40468.75476190476	28.651909523809525	26.32539166666667	21.28404642857143
1.5	0	42	613.2166190476189	23659.78095238095	-22.31352619047619	4.615196738095239	47.54915952380952	40988.0	28.522457142857142	27.09417857142857	21.557135714285717
1.5	0	43	595.9693095238094	23922.114285714284	-19.75750357142857	1.9816336785714297	47.11295833333334	41507.245238095245	28.393004761904763	27.86296547619048	21.830225
1.5	0	44	578.722	24184.447619047616	-17.201480952380955	-0.6519293809523807	46.67675714285715	42026.49047619048	28.26355238095238	28.63175238095238	22.103314285714287
1.5	0	45	568.74925	24407.20357142857	-61.53651547619049	-5.762966559523808	122.9666511904762	42503.894047619055	28.00723452380952	29.371409523809525	22.354401190476192
1.5	0	46	558.7764999999999	24629.95952380952	-105.87155	-10.874003738095237	199.25654523809527	42981.297619047626	27.750916666666665	30.111066666666662	22.60548809523809
1.5	0	47	548.8037499999999	24852.715476190475	-150.20658452380957	-15.985040916666662	275.5464392857143	43458.7011904762	27.494598809523808	30.85072380952381	22.856575
1.5	0	48	538.8309999999999	25075.47142857143	-194.5416190476191	-21.09607809523809	351.83633333333336	43936.10476190477	27.23828095238095	31.590380952380954	23.107661904761905
1.5	0	49	537.840488095238	25256.57380952381	-127.24130678571431	-20.949309869047617	221.58903214285715	44283.31666666667	26.85751309523809	32.28248333333333	23.29027380952381
1.5	0	50	536.8499761904761	25437.676190476195	-59.940994523809536	-20.802541642857143	91.34173095238094	44630.52857142857	26.47674523809524	32.97458571428571	23.47288571428572
1.5	0	51	535.8594642857142	25618.77857142857	7.359317738095257	-20.655773416666666	-38.90557023809527	44977.74047619048	26.09597738095238	33.666688095238094	23.655497619047622
1.5	0	52	534.8689523809524	25799.88095238096	74.65963	-20.50900519047619	-169.15287142857142	45324.95238095238	25.715209523809524	34.35879047619047	23.83810952380953
1.5	0	53	525.2056547619047	25989.521428571432	90.11184154761904	-6.914339488095241	-181.59190357142856	45712.9	25.290041666666667	35.03878928571429	24.04214404761905
1.5	0	54	515.5423571428572	26179.161904761902	105.56405309523808	6.68032621428571	-194.0309357142857	46100.84761904762	24.86487380952381	35.7187880952381	24.246178571428576
1.5	0	55	505.8790595238096	26368.802380952377	121.01626464285712	20.27499191666666	-206.46996785714285	46488.79523809524	24.439705952380955	36.39878690476191	24.450213095238094
1.5	0	56	496.215761904762	26558.44285714285	136.46847619047617	33.869657619047615	-218.909	46876.74285714286	24.0145380952381	37.07878571428572	24.654247619047624
1.5	0	57	487.8348333333335	26817.766666666663	170.8130595238095	41.8623063095238	-324.34127380952384	47409.475	23.581001190476197	37.8415261904762	24.934433333333335
1.5	0	58	479.4539047619048	27077.09047619047	205.15764285714283	49.85495499999998	-429.7735476190476	47942.207142857136	23.14746428571429	38.60426666666668	25.214619047619053
